Username,Id,Tweet,Location
ruthless_ustaz,1053758845,RT @therealdaddymo1: This one removes his face mask and sneezed. Oluwa pls what is happening? 😩🤦🏾‍♂️🙄😷  https://t.co/CO24xhDcpH,"Kaduna, Nigeria"
PhotoLawn,294607130,@DeborahMeaden These guys are the best https://t.co/zAaSdmfJI7,London
CaduceusLucrum,3163862072,"In fact, this is exactly why I've been prepping for years.","Tennessee, United States"
trinazavarse,110975902,"RT @maibortpetit: Whenever I Throw Away a Mask, I Think of Venezuela and I Freak Out https://t.co/cvWnJfEf3V",Panama-Ccs-Ams
Lara_omol,783675596006096897,RT @mar_l_bee: This is actually not supposed to be funny but I can’t contain my laughter 😹😹😹,"Lagos, Nigeria"
AieshaMkay,1127566233677832192,RT @therealdaddymo1: Improvisation - Mens underwear used as a face mask to protect against the coronavirus 😷 https://t.co/ZiPlGYMAZJ,Earth
somuthaber,954532837,Parental Cha Chaos DIY Green Tea Aloe Vera Facial Mask https://t.co/kSdIMIae0L,Türkiye
AntiPopTarts,3346065077,@loneAzzy @BitchAssBowie Instead of tape I'll have a medical mask,Shimousa
oludamilolat,1113742909088698368,@iSlimfit Please how did you put the mask??🙄,"Lagos, Nigeria"
genegene1982,237739701,RT @Ms_Indy_Pendent: My favorite is when I see them wearing gloves then keep touching their face.,"Indianapolis, IN"
RealDearComedy,763973800064978944,@EzraelAni They think it’s a laughing matter. A man will remove his face mask and sneeze in public,"Abuja, Nigeria"
Jc_Morning7777,783444773675806720,@realMikeLindell @CrimsonMama15 @MyPillowUSA need 95n mask..not throw aways..people..praying for all.,"New Jersey, USA"
__naabila,905444372635725825,"RT @kimyaqee2: No one :

Face mask during Covid-19 :","Kuala Lumpur City, Kuala Lumpu"
Buyerxpo_com,200748019,"Disposable N95 Respiratory Face Mask for Dust and PM2.5 Mask
#NYC #mask #virus #protector
https://t.co/wGWDNUQnqe",NYC
_MIAtheMUA,948487381,The internet is undefeated,"Chicago, IL"
Justsomedust,14889465,Just noticed that my 8yo daughter's avatar in Animal Crossing is wearing a surgical mask. So cute. So disturbing.,"Decatur, GA"
christians_111,825716272029630467,"Not an avid user of facemasks, but this facemask changes lives after 10 mins. https://t.co/4r3Ewt5NvG",Россия
HexDrone8008,1213315860464488448,"RT @HexLatex: Time to put on your gas mask
Time to submit to HexCorp
Time to no thoughts head empty https://t.co/16OzTDakHA",HexCorp Drone Hive
mackboro02,979703005435047936,RT @Fahvy2: When you work at a bank and 4 guys with mask come in but they're only robbing the place,Italia
SA1NTALEXIS,1241852910482255872,RT @JIAE78888883: #.NewProfilePic due to popular demand she has taken the clown mask off. https://t.co/ycft3M2JAh,she/her. 23. 
AdurnaNagra,48743376,RT @EmojiMashupFace: 🤷‍♂️ Man Shrugging + 😺 Grinning Cat Face + 😷 mask https://t.co/luEgRFYV0I,"Minot, North Dakota"
10TechPro,1208128613574496257,"@CDCgov Stay home this moment, here are the mask reviews and health tips! Everyone keeps safe! - https://t.co/mfCWWR0rmz",New York
totowatony,898963261244272641,@lovesretro2 @AnnCoulter do they make a mask for our brain ?,New Jersey
abstrak61,1531239217,RT @stonecold2050: BREAKING: Fauci discusses new life-saving face mask. https://t.co/1eRcu5RfDg,"St Louis, MO"
Rajean57,705319350,"RT @VioletLightWav1: Hey @SpeakerPelosi you have to put the mask over your nose, not on the side!  #pathetichuman #trump2020","Cassville, MO"
_armerd,1481660821,RT @Fahvy2: When you work at a bank and 4 guys with mask come in but they're only robbing the place,"Kaduna, Nigeria"
obiophotos,364021524,RT @therealdaddymo1: This one removes his face mask and sneezed. Oluwa pls what is happening? 😩🤦🏾‍♂️🙄😷  https://t.co/CO24xhDcpH,Positivity
OGWhiskeyBravo,419622316,I think imma have to cut my beard down sum for this mask,The Universe
Greedsakiller,212645955,"RT @HellBentVet: Good news
Beautiful group of Heroes 

I will take all the positive I can get",Northwest
GidiBoi_,257978877,RT @SashaPofficial: We have serious issues in this country but at the end of the day we only have ourselves to blame!,Pta
yikesitszozo,631731519,RT @fantastic_nick: I hate Americans and their dependence on scapegoating,"Tucson, AZ"
gfotoNY,2390023369,"3/3
Remove from heat.
Add salt and pepper to taste.

Garnish with N95 mask and enjoy!

#HoarderToiletPaperSoup","Current Vision, 86145"
AnnaFlo27514555,1035262935000481792,@chokenspuh @Standplaats_KRK Update: he's now wearing a mask,Oregon
madi515,84713677,RT @stonecold2050: BREAKING: Fauci discusses new life-saving face mask. https://t.co/1eRcu5RfDg,SoCAL
brownsocialmed,3659397989,@nypost I would not touch they mask🤢🤢🤢,WorldWide
ProfTournesol2,1096688407395348480,RT @Dr_FarrisD: Wear a mask or go to jail! Yet another lesson forgotten from the 1918FluPandemic. #COVID19 #SARSCoV2 https://t.co/JHkuAt4iug,France
wantaseewhatsup,143329966,RT @duty2warn: BREAKING: Fauci discusses new life-saving face mask. https://t.co/qA09uUjbXC,Earth
gojemgoje,3341669705,@lieemah02 Local mask😂😂😂,Nigeria
6th_Pie,4120741283,RT @therealdaddymo1: This one removes his face mask and sneezed. Oluwa pls what is happening? 😩🤦🏾‍♂️🙄😷  https://t.co/CO24xhDcpH,Lagos Nigeria 
MumBot2000,3044871157,"HELL, YES.","Minneapolis, via Belfast"
kennywolf9,1046419182,RT @duty2warn: BREAKING: Fauci discusses new life-saving face mask. https://t.co/qA09uUjbXC,"Boston, MA"
adelabu26,127727955,RT @JulieMeryl09: @mattgaetz Did the gas mask make you come to your senses? Now get @GovRonDeSantis to #lockdownfloridanow ‼️,"Miami, Fl"
PareraB__,1611130705,RT @bigracks: this not the first time society made us wear a mask 💯,"Asuncion, Paraguay"
YorkLawLondon,702038681,RT @spc2430: @trishgreenhalgh @kamleshkhunti Any comments / advice on ‘home made’ masks ?  eg: https://t.co/3upuu4FNYv,UK
chester_arts,1240856672538693632,“With this mask... I see what others don’t.” https://t.co/ZLeUIfJyct,artsvile
vennekolt1,4188468912,@Bmikiel1 @DeborahDitkows1 @yashar I saw lady or man with a president regan mask on.  😂,Inglewood 
bobmcw53,2538205970,"RT @HellBentVet: Good news
Beautiful group of Heroes 

I will take all the positive I can get","Philadelphia, PA"
10TechPro,1208128613574496257,"@CDCgov Stay home, here are the mask reviews and health tips! Everyone keeps safe! 
 https://t.co/mfCWWR0rmz",New York
GrahamWynd,3086675044,RT @JoPerryAuthor: Donate via https://t.co/1aIM2ZAXVg,"Dundee, Scotland"
_xxGiaaa,997607318,RT @LightyDMV: I bet this bitch is walking around with a mask and gloves now https://t.co/MCSi8DaBKB,Towson ...
AbbawaziriN,315518236,RT @therealdaddymo1: This one removes his face mask and sneezed. Oluwa pls what is happening? 😩🤦🏾‍♂️🙄😷  https://t.co/CO24xhDcpH,Home of peace 
TheChrisStuckey,43203436,RT @kytxcbs19: A Longview nurse who is also a seamstress is doing her part to combat the mask shortage amid the COVID-19 outbreak. https://…,"903, Texas"
MrSayTen,29111650,RT @stonecold2050: BREAKING: Fauci discusses new life-saving face mask. https://t.co/1eRcu5RfDg,SO CAL
Faizan_swati1,821758320285466625,"If today elections were announced then all the politicians will start distributing mask and sanitizers.
Where are they now ?",Kingdom of Saudi Arabia
tor2sn0rt_RBLX,811942118449102848,This poster makes no sense how is she sneezing while having a face mask on https://t.co/QSi8pUhBeP,"Yorkshire,England"
jenpbradley,40922465,Wow! How horrible.,"Las Vegas, NV"
ForbiddenDisc,1174432026709188610,@Joker33102 @LetoTheMother Can we get a face mask for Hubert the fish over here?,Mars
dleskridge,37030586,RT @stonecold2050: BREAKING: Fauci discusses new life-saving face mask. https://t.co/1eRcu5RfDg,"California, USA"
dianen207,1419388124,RT @stonecold2050: BREAKING: Fauci discusses new life-saving face mask. https://t.co/1eRcu5RfDg,"Cape Elizabeth, ME"
khrlzk,1104615545062608896,RT @aizadfahmy: Ok we need Rizalman to come back from retirement,"Selangor, Malaysia"
PamelaPffarrow,3004114770,RT @duty2warn: BREAKING: Fauci discusses new life-saving face mask. https://t.co/qA09uUjbXC,"Florida, USA"
WorthlessDreg,1106658388631584769,"@Project_USD Hey, at least she was wearing a mask lmao",Not at Your Local Arby's
Aishashaibu__,206987055,"RT @Mvnaaa___: Use your mask, alcohol based sanitizer, gloves and wipes. Always wash your hands and stay home.",Abuja
K2aHERO,2173099465,"RT @GrappleClips: Bret Hart: Take This!

Tiger Mask: No Thanks! https://t.co/OQ5ihO2cpu",駿河ノ國
battleaxe1959,378140985,RT @Anactal1: @QuancyClayborne The mask hides their reaction https://t.co/vO1aEOHk3R,southern michigan
achanya_friday,3621464537,RT @thecableng: VIDEO: Laughter as senator removes face mask to sneeze https://t.co/jfwVmcoEuL via @thecableng https://t.co/O70pwYULOY,Federal Capital Territory
MoneyTeamSr,1031916021052006400,RT @youngy18: ‼ Use a face mask or scarf to keep you nose and mouth covered.,"Birmingham, England"
ushamart,803906246948569088,RT @therealdaddymo1: This one removes his face mask and sneezed. Oluwa pls what is happening? 😩🤦🏾‍♂️🙄😷  https://t.co/CO24xhDcpH,"Benue State, Nigeria"
Geo_AW,189008681,"Isn't the great Saiyaman just a gimmick?

Soba mask FR FR",🇺🇸
Dee_Yxnx,156927072,RT @aizadfahmy: Ok we need Rizalman to come back from retirement,"Johore, Malaysia"
plyaffe,17602534,RT @stonecold2050: BREAKING: Fauci discusses new life-saving face mask. https://t.co/1eRcu5RfDg,Boston
yomi_nigeria,750150913092976640,RT @_Iam_femi: Can someone photoshop me with a mask on? https://t.co/VSiXDfiisG,"Lagos, Nigeria"
tayo_adesina1,1218335166537617408,Y'all using face mask y'all better don suffocate yourselves'remove that thing and bread well abeg.,lagos nigeria
AuntSadiesBB,2334431636,RT @PhoebeC60438330: @funder Fauci will demonstrate the new life-saving face mask. https://t.co/uIUag9IHBG,"163 Fountain St, Branson, MO"
Michael54235471,736169937333522432,RT @duty2warn: BREAKING: Fauci discusses new life-saving face mask. https://t.co/qA09uUjbXC,"Maumee, OH"
nehanswife,805694306602188800,BABY VERSUS BABY. TAKE THE MASK OFF FUNF I'M ROOTING FOR YOU https://t.co/LgwBV1ZEaH,"Hawaii, USA"
eguerre4,739164074416607232,RT @stonecold2050: BREAKING: Fauci discusses new life-saving face mask. https://t.co/1eRcu5RfDg,"Los Angeles, CA"
qween_lupita,981659206167224320,RT @LightyDMV: I bet this bitch is walking around with a mask and gloves now https://t.co/MCSi8DaBKB,"Florida, USA"
SarahCorvus,1713942463,"@Allie_hates_u i know :D
its actually a concentrator with a mask",keybase.io/opus1
Travel4TG,1123643502317977601,RT @TsBondienyc: I’m having fun with my New Mask &amp; stockings Come See 🤤https://t.co/m58Xzl5sYj https://t.co/IPPNg85VJ6,Ireland
myBurbankNEWS,122307445,Which hospital? Find it hard to believe they won't do the test.,"Burbank, Ca  USA"
driscolljnr_,1233330674519756801,RT @youngy18: ‼ Use a face mask or scarf to keep you nose and mouth covered.,"England, United Kingdom"
rretired48,3010244950,@MarcoIslandPD If ya got a mask use it if you want.😷🤒,FloriDUH Keys
DatJuanMexican,633648447,RT @Fahvy2: When you work at a bank and 4 guys with mask come in but they're only robbing the place,"Sacramento, CA"
misslawyer99,2765578807,RT @aizadfahmy: Ok we need Rizalman to come back from retirement,heart
cassie_ela,481437372,@kingsavvy_ 🤣🤣🤣🤣🤣🤣🤣🤣🤣 Baba no dey use to facemask 🤣🤣🤣,"Lagos, Nigeria "
craving_filled,713052989003538432,"RT @onethatreflects: Sometimes I am ashamed to be part of the ""HUMAN"" race. 
 https://t.co/eJyOp2SF38",County Chocula
69TiffanyTaylor,1205172872953704448,"https://t.co/7xVt7lcj8u

We need this 😅","Missouri, USA"
Officialjeree,3420690963,"RT @steveabbey_: Don't wear your nose mask to bed.
Take it off.
Wash your hands. 
Drink plenty water.
And have a good night rest.","Lagos, Nigeria"
com_mcbolous,741926707440037888,But he definitely still shake hands that day.,"Akure, Nigeria"
tayo_adesina1,1218335166537617408,Y'all using face mask y'all better don suffocate yourselves'remove that thing and breath well abeg.,lagos nigeria
CitizenSullivan,507921429,RT @stonecold2050: BREAKING: Fauci discusses new life-saving face mask. https://t.co/1eRcu5RfDg,"Manchester, NH"
BirdgirlUK,2334725502,"RT @rpancost: Bristol at its very best. Right here, y'all. Right here 👇","Chew Valley, Bristol"
amadeplorable,921582103153790976,"RT @mgrant76308: 'Shortage starts with them. Explain it Joe!'
If the finger points to Obama, the media looks the other way.

https://t.co/l…","Kentucky, USA"
dexkode,1108275396280242176,"Nigeria leaders🤣 ....
Covik-1-9 : I love these guys, easy-peasy",Nigeria
HeStillCold,237027028,Sad story bro. Let us know if you get shot for being Asian.,TL
TManPoppin,752130088133660672,RT @therealdaddymo1: This one removes his face mask and sneezed. Oluwa pls what is happening? 😩🤦🏾‍♂️🙄😷  https://t.co/CO24xhDcpH,Inside Life
RCSmithNYC,604551281,"@pdazzleliscious @CNN @NPR @MSNBC @ABC @CBS Oh, and your emoji with the mask is just so cool.","New York, NY"
CHHolte,346257872,RT @PhoebeC60438330: @funder Fauci will demonstrate the new life-saving face mask. https://t.co/uIUag9IHBG,"Brunswick, MD"
__ibraheemAhmed,569250159,@caramel__queen_ Only sanitizer and face mask is in demand now. So which one are u talking about?,"Abuja,Nigeria"
DeadBuffaloBlog,515782631,"You forgot the part where she dumped bleach on you and shouted THIS IS MAGA COUNTRY!
#FakeNews","Dallas, TX"
thedrugsbaby,1218966832230481920,"Yes, I’m wearing a mask in public. Why? Because I want ppl to think I have the Rona so y’all can stay tf away from me.",Los Angeles 
its_outta_here,105412657,RT @duty2warn: BREAKING: Fauci discusses new life-saving face mask. https://t.co/qA09uUjbXC,"California, USA"
tombuben,23206661,@dane_gustafson I found it super weird how easer breathing felt after I took that mask off. VR is trippy,"Velké Příklepy, Česká republik"
pslove,10221752,"@JudeeB Hey, where did you get that snazzy mask?","Vermont, USA"
travkee,328696418,RT @stonecold2050: BREAKING: Fauci discusses new life-saving face mask. https://t.co/1eRcu5RfDg,hampton va
MarcLobliner,328801479,How much do they help? Should we wear them?,"Brentwood, TN"
x_CACTUS_o,3025727223,"RT @maithism: Moon Jin having Kook’s bunny mask, Namu Namjoon ain’t impressed https://t.co/hYT8hlvnju",a complete idiot
SamValley,31603074,"RT @AwardsDarwin: If you must smoke while wearing your influenza mask, 1919. https://t.co/T1Uubi0eHK", San Fernando Valley
StephHasham,7916772,The untold origin story of the N95 mask https://t.co/tD4NRMJpMe,Global Citizen
EddieMadaki,121350422,RT @thecableng: VIDEO: Laughter as senator removes face mask to sneeze https://t.co/jfwVmcoEuL via @thecableng https://t.co/O70pwYULOY,Abj
cindyk2000,14552545,RT @duty2warn: BREAKING: Fauci discusses new life-saving face mask. https://t.co/qA09uUjbXC,Kansas City area
Mrcomsoft,258199071,"@MittRomney Dear Senator, can you tell people to wear a mask. It’s proven to work in Hong Kong and Taiwan https://t.co/LLvFnRvu9i",Hong Kong
electricraijuu,1177022871618686976,"RT @Geo_AW: Isn't the great Saiyaman just a gimmick?

Soba mask FR FR",215
MaureenBug,430645155,RT @DrKatfish: Meatball is a fashion maverick with her flower full-face mask,"Berkeley, CA"
tombuben,23206661,@dane_gustafson I found it super weird how easier breathing felt after I took that mask off. VR is trippy,"Velké Příklepy, Česká republik"
ilksol,110167462,RT @stonecold2050: BREAKING: Fauci discusses new life-saving face mask. https://t.co/1eRcu5RfDg,Turkey
CEJ4JLS_Cheryl,126708677,RT @youngy18: ‼ Use a face mask or scarf to keep you nose and mouth covered.,MK Dons ⚽️
misterNigeria,73844125,RT @therealdaddymo1: This one removes his face mask and sneezed. Oluwa pls what is happening? 😩🤦🏾‍♂️🙄😷  https://t.co/CO24xhDcpH,Nigeria
